YDR133C	S000002540
YDR134C	S000002541
YDR135C	S000002542
YDR137W	S000002544
YDR136C	S000002543
YDR138W	S000002545
YDR139C	S000002546
YDR140W	S000002547
YDR141C	S000002548
YDR142C	S000002549
YDR143C	S000002550
YDR144C	S000002551
YDR145W	S000002552
YDR146C	S000002553
YDR147W	S000002554
YDR148C	S000002555
YDR150W	S000002557
YDR149C	S000002556
YDR151C	S000002558
YDR152W	S000002559
YDR153C	S000002560
YDR154C	S000002561
YDR155C	S000002562
YDR156W	S000002563
YDR157W	S000002564
YDR158W	S000002565
YDR159W	S000002566
YDR160W	S000002567
YDR161W	S000002568
YDR162C	S000002569
YDR163W	S000002570
YDR164C	S000002571
YDR165W	S000002572
YDR166C	S000002573
YDR167W	S000002574
YDR168W	S000002575
YDR169C	S000002576
YDR169C-A	S000028538
YDR170C	S000002577
YDRWdelta11	S000006865
YDR170W-A	S000007227
YDR171W	S000002578
YDR172W	S000002579
YDR173C	S000002580
YDR174W	S000002581
YDR175C	S000002582
YDR176W	S000002583
YDR177W	S000002584
YDR178W	S000002585
YDR179C	S000002586
YDR179W-A	S000002587
YDR180W	S000002588
YDR181C	S000002589
YDR182W	S000002590
YDR182W-A	S000028539
YDR183W	S000002591
YDR183C-A	S000028540
YDR184C	S000002592
YDR185C	S000002593
YDR186C	S000002594
YDR188W	S000002596
YDR187C	S000002595
YDR189W	S000002597
YDR190C	S000002598
YDR191W	S000002599
YDR193W	S000002601
YDR192C	S000002600
YDR194C	S000002602
YDR194W-A	S000028541
YDR195W	S000002603
YDR196C	S000002604
YDR197W	S000002605
YDR198C	S000002606
YDR199W	S000002607
YDR200C	S000002608
YDR201W	S000002609
YDR203W	S000002611
YDR202C	S000002610
YDR204W	S000002612
YDR205W	S000002613
YDR206W	S000002614
YDR207C	S000002615
YDR208W	S000002616
YDR210W	S000002618
YDR209C	S000002617
YDRWdelta13	S000006867
YDRWTy2-2	S000006884
YDR210W-B	S000007393
YDR210W-A	S000007392
YDRWdelta14	S000006868
YDR210C-C	S000007409
YDR210C-D	S000007410
YDRCTy1-2	S000006860
YDR211W	S000002619
YDR212W	S000002620
YDR213W	S000002621
YDR214W	S000002622
YDR215C	S000002623
YDR216W	S000002624
YDR217C	S000002625
YDR218C	S000002626
YDR219C	S000002627
YDR220C	S000002628
YDR221W	S000002629
YDR222W	S000002630
YDR223W	S000002631
YDR224C	S000002632
YDR225W	S000002633
YDR226W	S000002634
YDR227W	S000002635
YDR228C	S000002636
YDR229W	S000002637
YDR230W	S000002638
YDR231C	S000002639
YDR232W	S000002640
YDR233C	S000002641
YDR234W	S000002642
YDR235W	S000002643
YDR236C	S000002644
YDR237W	S000002645
YDR238C	S000002646
YDR239C	S000002647
YDR241W	S000002649
YDR240C	S000002648
YDRWdelta12	S000006866
YDRCsigma3	S000006857
tY(GUA)D	S000006778
YDR242W	S000002650
YDR243C	S000002651
YDR244W	S000002652
YDR245W	S000002653
YDR246W	S000002654
YDR246W-A	S000028542
YDR247W	S000002655
YDR248C	S000002656
YDR249C	S000002657
YDR250C	S000002658
YDR251W	S000002659
YDR252W	S000002660
YDR253C	S000002661
YDR254W	S000002662
YDR255C	S000002663
YDR256C	S000002664
YDR257C	S000002665
YDR258C	S000002666
YDR259C	S000002667
YDR260C	S000002668
YDR261C	S000002669
YDRWdelta19	S000006869
YDRWTy2-3	S000006885
YDR261W-A	S000007396
YDR261W-B	S000007397
YDRWdelta20	S000006870
YDRCdelta21	S000006853
YDR261C-C	S000007394
YDR261C-D	S000007395
YDRCTy1-3	S000006861
YDRCdelta22	S000006854
YDRCsigma4	S000006880
YDR262W	S000002670
YDR263C	S000002671
YDR264C	S000002672
YDR265W	S000002673
YDR266C	S000002674
YDR267C	S000002675
YDR268W	S000002676
YDR270W	S000002678
YDR269C	S000002677
YDR271C	S000002679
YDR272W	S000002680
YDR273W	S000002681
YDR274C	S000002682
YDR275W	S000002683
YDR276C	S000002684
YDR277C	S000002685
YDR278C	S000002686
YDR279W	S000002687
YDR280W	S000002688
YDR281C	S000002689
YDRWsigma5	S000006881
YDR282C	S000002690
YDR283C	S000002691
YDR284C	S000002692
YDR285W	S000002693
YDR286C	S000002694
YDR287W	S000002695
YDR288W	S000002696
YDR290W	S000002698
YDR289C	S000002697
YDR291W	S000002699
YDR292C	S000002700
YDR293C	S000002701
YDR294C	S000002702
YDR295C	S000002703
YDR296W	S000002704
YDR297W	S000002705
YDR298C	S000002706
YDR299W	S000002707
YDR300C	S000002708
YDR301W	S000002709
YDR302W	S000002710
YDR303C	S000002711
YDR304C	S000002712
YDR305C	S000002713
YDR306C	S000002714
YDR307W	S000002715
YDR308C	S000002716
YDR309C	S000002717
YDR310C	S000002718
YDR311W	S000002719
YDR312W	S000002720
YDR313C	S000002721
YDR314C	S000002722
YDR315C	S000002723
YDR316W	S000002724
YDRWTy1-4	S000006882
YDRWdelta23	S000006871
YDR316W-A	S000007398
YDR316W-B	S000007399
YDRWdelta24	S000006872
YDR317W	S000002725
YDR318W	S000002726
YDR319C	S000002727
YDR320C	S000002728
YDR320W-B	S000028821
YDR320C-A	S000007604
YDR321W	S000002729
YDR322W	S000002730
YDR322C-A	S000007255
YDR323C	S000002731
YDR324C	S000002732
YDR325W	S000002733
YDR326C	S000002734
YDR327W	S000002735
YDR328C	S000002736
YDR329C	S000002737
YDR330W	S000002738
YDR331W	S000002739
YDR332W	S000002740
YDR333C	S000002741
YDR334W	S000002742
YDR335W	S000002743
YDR336W	S000002744
YDR337W	S000002745
YDR338C	S000002746
YDR339C	S000002747
YDR340W	S000002748
YDRWdelta25	S000006873
YDR341C	S000002749
YDR342C	S000002750
YDR343C	S000002751
YDR344C	S000002752
YDR345C	S000002753
YDR346C	S000002754
YDR347W	S000002755
YDR348C	S000002756
YDR349C	S000002757
YDRWdelta26	S000006874
YDRCsigma6	S000006858
YDR350C	S000002758
YDR351W	S000002759
YDR352W	S000002760
YDR353W	S000002761
YDR354W	S000002762
YDR354C-A	S000028613
YDR356W	S000002764
YDR355C	S000002763
YDR357C	S000002765
YDR358W	S000002766
YDR360W	S000002768
YDR359C	S000002767
YDR361C	S000002769
YDR362C	S000002770
YDR363W	S000002771
YDR363W-A	S000007235
YDR364C	S000002772
YDR365C	S000002773
YDRWdelta27	S000006875
YDRWTy1-5	S000006883
YDR365W-A	S000007400
YDR365W-B	S000007401
YDRWdelta28	S000006876
YDR366C	S000002774
YDR367W	S000002775
YDR368W	S000002776
YDR369C	S000002777
YDR370C	S000002778
YDR371W	S000002779
YDR371C-A	S000028822
YDR372C	S000002780
YDR373W	S000002781
YDR374C	S000002782
YDR374W-A	S000113553
YDR375C	S000002783
YDR376W	S000002784
YDR377W	S000002785
YDR378C	S000002786
YDR379W	S000002787
YDR379C-A	S000007605
YDR380W	S000002788
YDR381W	S000002789
YDR381C-A	S000007650
YDR382W	S000002790
YDR383C	S000002791
YDR384C	S000002792
YDR385W	S000002793
YDR386W	S000002794
YDR387C	S000002795
YDR388W	S000002796
YDR389W	S000002797
YDR390C	S000002798
YDR391C	S000002799
YDR392W	S000002800
YDR393W	S000002801
YDR394W	S000002802
YDR395W	S000002803
YDR396W	S000002804
YDR397C	S000002805
YDR398W	S000002806
YDR399W	S000002807
YDR400W	S000002808
YDR401W	S000002809
YDR402C	S000002810
YDR403W	S000002811
YDR404C	S000002812
YDR405W	S000002813
YDR406W	S000002814
YDR406W-A	S000028543
YDR407C	S000002815
YDR408C	S000002816
YDR409W	S000002817
YDR410C	S000002818
YDR411C	S000002819
YDR412W	S000002820
YDR413C	S000002821
YDR414C	S000002822
YDR415C	S000002823
YDR416W	S000002824
YDR418W	S000002826
YDR417C	S000002825
YDR419W	S000002827
YDR420W	S000002828
YDR421W	S000002829
YDR422C	S000002830
YDR423C	S000002831
YDR424C	S000002832
YDR425W	S000002833
YDR426C	S000002834
YDR427W	S000002835
YDR428C	S000002836
YDR429C	S000002837
YDR431W	S000002839
YDR430C	S000002838
YDR432W	S000002840
YDR433W	S000002841
YDR434W	S000002842
YDR435C	S000002843
YDR436W	S000002844
YDR437W	S000002845
YDR438W	S000002846
YDR439W	S000002847
YDR440W	S000002848
YDR441C	S000002849
YDR442W	S000002850
YDR443C	S000002851
YDR444W	S000002852
YDR445C	S000002853
YDRWdelta29	S000006877
YDRWdelta30	S000006878
YDR446W	S000002854
YDR447C	S000002855
YDR448W	S000002856
YDR449C	S000002857
YDR450W	S000002858
YDR451C	S000002859
YDR452W	S000002860
YDR453C	S000002861
YDR454C	S000002862
YDR456W	S000002864
YDR455C	S000002863
YDR457W	S000002865
YDR458C	S000002866
YDR459C	S000002867
YDR460W	S000002868
YDR461W	S000002869
YDR461C-A	S000087209
YDR462W	S000002870
YDR463W	S000002871
YDR464W	S000002872
YDR464C-A	S000028614
YDR465C	S000002873
YDR466W	S000002874
YDR467C	S000002875
YDR468C	S000002876
YDR469W	S000002877
YDR470C	S000002878
YDR471W	S000002879
YDR472W	S000002880
YDR473C	S000002881
YDR475C	S000002883
YDR476C	S000002884
YDR477W	S000002885
YDR478W	S000002886
YDR479C	S000002887
YDR480W	S000002888
YDR481C	S000002889
YDR482C	S000002890
YDR483W	S000002891
YDR484W	S000002892
YDR485C	S000002893
YDR486C	S000002894
YDR487C	S000002895
YDR488C	S000002896
YDR489W	S000002897
YDR490C	S000002898
YDR492W	S000002900
YDR491C	S000002899
YDR493W	S000002901
YDR494W	S000002902
YDR495C	S000002903
YDR496C	S000002904
YDR497C	S000002905
YDR498C	S000002906
YDR499W	S000002907
YDR500C	S000002908
YDR501W	S000002909
YDR502C	S000002910
YDR503C	S000002911
YDR504C	S000002912
YDR505C	S000002913
YDR506C	S000002914
YDR507C	S000002915
YDR509W	S000002917
YDR508C	S000002916
YDR510W	S000002918
YDR510C-A	S000028615
YDR511W	S000002919
YDR513W	S000002921
YDR512C	S000002920
YDR514C	S000002922
YDR515W	S000002923
YDR516C	S000002924
YDR517W	S000002925
YDR518W	S000002926
YDR519W	S000002927
YDR521W	S000002929
YDR520C	S000002928
YDR522C	S000002930
YDR523C	S000002931
YDR524C	S000002932
YDR524W-C	S000028740
YDR524C-B	S000028739
YDR525W	S000002933
YDR524C-A	S000028616
YDR525W-A	S000007236
YDR527W	S000002935
YDR526C	S000002934
YDR528W	S000002936
YDR529C	S000002937
YDR530C	S000002938
YDR531W	S000002939
YDR532C	S000002940
YDR533C	S000002941
YDR534C	S000002942
YDR535C	S000002943
YDR536W	S000002944
YDR538W	S000002946
YDR537C	S000002945
YDR539W	S000002947
YDR540C	S000002948
YDRWdelta31	S000006879
YDR541C	S000002949
YDR542W	S000002950
YDR543C	S000002951
TEL04R-YP	S000028952
YDR544C	S000002952
YDR545W	S000002953
YDR545C-A	S000028617
YEL077W-A	S000028621
YEL077C	S000006409
YEL075W-A	S000002956
YEL076C	S000000802
YEL076C-A	S000002955
YEL075C	S000000801
YEL074W	S000000800
TEL05L-YP	S000028881
YEL073C	S000000799
YEL072W	S000000798
YEL071W	S000000797
YEL070W	S000000796
YEL069C	S000000795
YEL068C	S000000794
YEL066W	S000000792
YEL067C	S000000793
YEL065W	S000000791
YEL064C	S000000790
YEL063C	S000000789
YEL062W	S000000788
YEL061C	S000000787
YEL060C	S000000786
YEL059C-A	S000002954
YEL059W	S000000785
YEL058W	S000000784
YEL057C	S000000783
YEL056W	S000000782
YEL055C	S000000781
YEL053W-A	S000028744
YEL054C	S000000780
YEL053C	S000000779
YEL052W	S000000778
YEL051W	S000000777
YEL050W-A	S000028545
YEL050C	S000000776
YELWdelta1	S000006889
YELWdelta2	S000006890
YEL049W	S000000775
YEL048C	S000000774
YEL047C	S000000773
YEL046C	S000000772
YEL045C	S000000771
YEL044W	S000000770
YEL043W	S000000769
YEL042W	S000000768
YEL041W	S000000767
YEL040W	S000000766
YEL039C	S000000765
YEL038W	S000000764
YEL037C	S000000763
YEL036C	S000000762
YEL035C	S000000761
YEL034W	S000000760
YEL033W	S000000759
YEL034C-A	S000028743
YEL032W	S000000758
YEL032C-A	S000028620
YEL031W	S000000757
YEL030W	S000000756
YEL030C-A	S000028619
YEL029C	S000000755
YEL028W	S000000754
YELCdelta3	S000006886
YEL027W	S000000753
YEL026W	S000000752
YEL025C	S000000751
YEL024W	S000000750
YEL023C	S000000749
YEL022W	S000000748
YEL021W	S000000747
YEL020W-A	S000007256
YEL020C-B	S000028544
YELCtau1	S000006888
YEL020C	S000000746
YEL019C	S000000745
YEL018W	S000000744
YEL018C-A	S000028742
YEL017C-A	S000002103
YEL017W	S000000743
YEL016C	S000000742
YEL015W	S000000741
YEL014C	S000000740
YEL013W	S000000739
YEL012W	S000000738
YEL011W	S000000737
YELCdelta4	S000006887
YEL010W	S000000736
YEL009C-A	S000028741
YELWdelta5	S000006891
YELWdelta6	S000006892
YEL009C	S000000735
YEL008W	S000000734
YEL008C-A	S000028618
YEL007W	S000000733
YEL006W	S000000732
YEL005C	S000000731
YEL004W	S000000730
YEL003W	S000000729
YEL002C	S000000728
YEL001C	S000000727
YER001W	S000000803
YER002W	S000000804
YER003C	S000000805
YER004W	S000000806
YER005W	S000000807
YER006W	S000000808
YER007W	S000000809
YER006C-A	S000028745
YER007C-A	S000002957
YER008C	S000000810
YER009W	S000000811
YER010C	S000000812
YER011W	S000000813
YERWdelta7	S000006912
YER012W	S000000814
YER013W	S000000815
YER014W	S000000816
YER015W	S000000817
YER014C-A	S000007590
YER016W	S000000818
YER017C	S000000819
YER018C	S000000820
YER019W	S000000821
YER019C-A	S000002127
YER020W	S000000822
YER021W	S000000823
YER022W	S000000824
YER023W	S000000825
YER023C-A	S000028622
YER024W	S000000826
YER025W	S000000827
YER026C	S000000828
YER027C	S000000829
YER028C	S000000830
YER029C	S000000831
YER030W	S000000832
YER031C	S000000833
YER032W	S000000834
YER033C	S000000835
YER034W	S000000836
YER035W	S000000837
YER036C	S000000838
YER037W	S000000839
YER038C	S000000840
YER038W-A	S000028746
YER039C	S000000841
YER039C-A	S000007226
YER040W	S000000842
YER041W	S000000843
YER042W	S000000844
YER043C	S000000845
YER044C	S000000846
YER044C-A	S000001954
YER045C	S000000847
YER046W	S000000848
YER046W-A	S000028747
YER047C	S000000849
YER048C	S000000850
YERCdelta8	S000006893
YERWdelta9	S000006913
YERCsigma1	S000006904
YER048W-A	S000007237
YER049W	S000000851
YER050C	S000000852
YER051W	S000000853
YER052C	S000000854
YER053C	S000000855
YER053C-A	S000007523
YER054C	S000000856
YER055C	S000000857
YER056C	S000000858
YER056C-A	S000002135
YER057C	S000000859
YER058W	S000000860
YER059W	S000000861
YER060W	S000000862
YER060W-A	S000002958
YER061C	S000000863
YER062C	S000000864
YER063W	S000000865
YER064C	S000000866
YER065C	S000000867
YERCdelta10	S000006894
YER066W	S000000868
YER067W	S000000869
YER066C-A	S000002959
YER067C-A	S000028748
YER068W	S000000870
YER069W	S000000871
YER068C-A	S000028749
YER070W	S000000872
YER071C	S000000873
YER072W	S000000874
YER073W	S000000875
YER074W	S000000876
YER074W-A	S000007651
YER075C	S000000877
YERWdelta11	S000006914
YER076W-A	S000028750
YER076C	S000000878
YER077C	S000000879
YER078C	S000000880
YER078W-A	S000028546
YER079W	S000000881
YER080W	S000000882
YER079C-A	S000028751
YER081W	S000000883
YER082C	S000000884
YER083C	S000000885
YER084W	S000000886
YER084W-A	S000028752
YER085C	S000000887
YER086W	S000000888
YER087W	S000000889
YER087C-A	S000028753
YER087C-B	S000002128
YER088C	S000000890
YER088W-B	S000028623
YER088C-A	S000028754
YER089C	S000000891
YER090W	S000000892
YER090C-A	S000029725
YER091C	S000000893
YER091C-A	S000007238
YER092W	S000000894
YER093C	S000000895
YER093C-A	S000002960
YER094C	S000000896
YER095W	S000000897
YER096W	S000000898
YERWdelta12	S000006915
YERWdelta13	S000006916
YERCtau2	S000006908
YERCsigma2	S000006905
YER097W	S000000899
YER098W	S000000900
YER099C	S000000901
YER100W	S000000902
YER101C	S000000903
YER102W	S000000904
YER103W	S000000905
YER104W	S000000906
YER105C	S000000907
YER106W	S000000908
YER107W-A	S000028755
YER107C	S000000909
YER109C	S000000911
YER110C	S000000912
YER111C	S000000913
YER112W	S000000914
YER113C	S000000915
YER114C	S000000916
YER115C	S000000917
YER116C	S000000918
YER117W	S000000919
YER118C	S000000920
YER119C	S000000921
YER120W	S000000922
YER119C-A	S000002961
YER121W	S000000923
YER122C	S000000924
YER123W	S000000925
YER124C	S000000926
YER125W	S000000927
YER126C	S000000928
YER127W	S000000929
YER128W	S000000930
YER129W	S000000931
YER130C	S000000932
YER131W	S000000933
YER132C	S000000934
YERCdelta14	S000006895
YER133W	S000000935
YERCsigma3	S000006906
YERCdelta15	S000006896
YERCdelta16	S000006897
YERCtau3	S000006909
YER133W-A	S000028756
YER134C	S000000936
YER135C	S000000937
YER136W	S000000938
YER137W-A	S000028757
YER137C	S000000939
YERWdelta17	S000006917
YERCdelta19	S000006898
YERWdelta21	S000006919
YER137C-A	S000007402
YER138C	S000000940
YERCTy1-1	S000006910
YERCdelta20	S000006899
YER138W-A	S000007239
YER139C	S000000941
YER140W	S000000942
YER141W	S000000943
YER142C	S000000944
YER143W	S000000945
YER144C	S000000946
YER145C	S000000947
YER146W	S000000948
YER145C-A	S000028758
YER147C	S000000949
YER148W	S000000950
YER147C-A	S000028759
YER148W-A	S000028760
YER149C	S000000951
YER150W	S000000952
YER151C	S000000953
YER152W-A	S000028761
YER152C	S000000954
YER153C	S000000955
YER154W	S000000956
YER155C	S000000957
YER156C	S000000958
YER157W	S000000959
YERWdelta22	S000006920
YER158C	S000000960
YER158W-A	S000028624
YER159C	S000000961
YERCdelta23	S000006900
YER159C-A	S000007403
YER160C	S000000962
YERCdelta24	S000006901
YERCTy1-2	S000006911
YER161C	S000000963
YER162C	S000000964
YER163C	S000000965
YER164W	S000000966
YER165W	S000000967
YER166W	S000000968
YER165C-A	S000028762
YER167W	S000000969
YER168C	S000000970
YER169W	S000000971
YER170W	S000000972
YER171W	S000000973
YER172C	S000000974
YER173W	S000000975
YER172C-A	S000028763
YER174C	S000000976
YER175C	S000000977
YER175W-A	S000028625
YER176W	S000000978
YER177W	S000000979
YER178W	S000000980
YER179W	S000000981
YER180C	S000000982
YER180C-A	S000028437
YERWdelta25	S000006921
YER181C	S000000983
YERCdelta26	S000006902
YER182W	S000000984
YER183C	S000000985
YER184C	S000000986
YER185W	S000000987
YER186C	S000000988
YERComega1	S000006903
YER187W	S000000989
YER188W	S000000990
YERWomega2	S000006922
YER188C-A	S000028764
TEL05R-YP	S000028956
YER189W	S000000991
YER190W	S000000992
YER190C-A	S000028626
YER190C-B	S000028627
YFL068W	S000001826
YFL067W	S000001827
YFL066C	S000001828
YFL065C	S000001829
YFL064C	S000001830
TEL06L-YP	S000028886
YFL063W	S000001831
YFL062W	S000001832
YFL061W	S000001833
YFL060C	S000001834
YFL059W	S000001835
YFL058W	S000001836
YFL057C	S000001837
YFL056C	S000001838
YFL055W	S000001839
YFL054C	S000001840
YFL053W	S000001841
YFL052W	S000001842
YFL051C	S000001843
YFL050C	S000001844
YFL049W	S000001845
YFL048C	S000001846
YFL047W	S000001847
YFL046W	S000001848
YFL045C	S000001849
YFL044C	S000001850
YFL042C	S000001852
YFL041W-A	S000028547
YFL041W	S000001853
YFL040W	S000001854
YFL039C	S000001855
YFL038C	S000001856
YFL037W	S000001857
YFL036W	S000001858
YFL034C-B	S000001859
YFL034C-A	S000006436
YFL034W	S000001860
YFL033C	S000001861
YFL032W	S000001862
YFL031W	S000001863
YFL031C-A	S000028629
YFL030W	S000001864
YFL029C	S000001865
YFL028C	S000001866
YFL027C	S000001867
YFL026W	S000001868
YFL025C	S000001869
YFL024C	S000001870
YFL023W	S000001871
YFL022C	S000001872
YFL021W	S000001873
YFL021C-A	S000028766
YFL020C	S000001874
YFLWdelta1	S000006924
YFL019C	S000001875
YFL018C	S000001876
YFL017W-A	S000002965
YFL017C	S000001877
YFL016C	S000001878
YFL015W-A	S000028765
YFL015C	S000001879
YFL014W	S000001880
YFL013W-A	S000028628
YFL012W-A	S000002964
YFL013C	S000001881
YFL012W	S000001882
YFL011W	S000001883
YFL010W-A	S000001955
YFL010C	S000001884
YFL009W	S000001885
YFL008W	S000001886
YFL007W	S000001887
YFL005W	S000001889
YFL004W	S000001890
YFL003C	S000001891
YFLWdelta2	S000006925
YFLWTy2-1	S000006930
YFLWdelta3	S000006926
YFL002W-B	S000007404
YFL002W-A	S000002962
YFLWdelta4	S000006927
YFLWdelta5	S000006928
YFLWtau1	S000006929
YFLCdelta6	S000006923
YFL002C	S000001894
YFL001W	S000001895
YFR001W	S000001897
YFR002W	S000001898
YFR003C	S000001899
YFR004W	S000001900
YFR005C	S000001901
YFR006W	S000001902
YFRWdelta7	S000006933
YFR007W	S000001903
YFR008W	S000001904
YFRCdelta8	S000006931
YFR009W	S000001905
YFR009W-A	S000028823
YFR010W	S000001906
YFR010W-A	S000028824
YFR011C	S000001907
tY(GUA)F1	S000006779
YFR012W	S000001908
YFR012W-A	S000007606
YFR013W	S000001909
YFR014C	S000001910
YFR015C	S000001911
YFR016C	S000001912
YFR017C	S000001913
YFR018C	S000001914
YFR019W	S000001915
YFRCdelta9	S000006932
YFR020W	S000001916
YFR021W	S000001917
YFR022W	S000001918
YFR023W	S000001919
YFR024C-A	S000002968
YFR025C	S000001921
YFR026C	S000001922
YFRWdelta10	S000006934
YFR027W	S000001923
YFR028C	S000001924
tY(GUA)F2	S000006780
YFR029W	S000001925
YFR030W	S000001926
YFR031C	S000001927
YFR031C-A	S000002104
YFR032C	S000001928
YFR032C-A	S000006437
YFR032C-B	S000028630
YFR033C	S000001929
YFR034C	S000001930
YFR034W-A	S000028631
YFR035C	S000001931
YFR036W	S000001932
YFR036W-A	S000028767
YFR037C	S000001933
YFR038W	S000001934
YFR039C	S000001935
YFR040W	S000001936
YFR041C	S000001937
YFR042W	S000001938
YFR043C	S000001939
YFR044C	S000001940
YFR045W	S000001941
YFR046C	S000001942
YFR047C	S000001943
YFR048W	S000001944
YFR049W	S000001945
YFR050C	S000001946
YFR051C	S000001947
YFR052W	S000001948
YFR052C-A	S000028768
YFR053C	S000001949
YFR054C	S000001950
YFR055W	S000001952
YFR056C	S000001951
YFR057W	S000001953
YGLWomega1	S000006948
YGL263W	S000003232
YGL262W	S000003231
YGL261C	S000003230
YGL260W	S000003229
YGL259W	S000003228
YGL258W-A	S000007607
YGL258W	S000003227
YGL257C	S000003226
YGL256W	S000003225
YGL255W	S000003224
YGL254W	S000003223
YGL253W	S000003222
YGL252C	S000003221
YGL251C	S000003220
YGL250W	S000003219
YGL249W	S000003218
YGL248W	S000003217
YGL247W	S000003216
YGL246C	S000003215
YGL245W	S000003214
YGL244W	S000003213
YGL243W	S000003212
YGL242C	S000003211
YGL241W	S000003210
YGL240W	S000003209
YGL238W	S000003207
YGL239C	S000003208
YGL237C	S000003206
YGL235W	S000003204
YGL236C	S000003205
YGL234W	S000003203
YGL233W	S000003202
YGL232W	S000003201
YGL231C	S000003200
YGL230C	S000003199
YGL229C	S000003198
YGL228W	S000003197
YGL227W	S000003196
YGL226C-A	S000003194
YGL226W	S000003195
YGL225W	S000003193
YGL224C	S000003192
YGL223C	S000003191
YGL222C	S000003190
YGL221C	S000003189
YGL220W	S000003188
YGL218W	S000003186
YGL219C	S000003187
YGL216W	S000003184
YGL217C	S000003185
YGL215W	S000003183
YGL214W	S000003182
YGL213C	S000003181
YGL212W	S000003180
YGL211W	S000003179
YGL210W	S000003178
YGL209W	S000003177
YGL208W	S000003176
YGL207W	S000003175
YGL206C	S000003174
YGL205W	S000003173
YGLWtau1	S000006950
YGLCdelta1	S000006935
YGLWdelta2	S000006940
YGL204C	S000003172
YGL203C	S000003171
YGLWdelta3	S000006941
YGL202W	S000003170
YGL201C	S000003169
YGL200C	S000003168
YGL198W	S000003166
YGL199C	S000003167
YGL197W	S000003165
YGL196W	S000003164
YGL195W	S000003163
YGL194C-A	S000087160
YGL194C	S000003162
YGL193C	S000003161
YGL192W	S000003160
YGL191W	S000003159
YGL190C	S000003158
YGL189C	S000003157
YGL188C-A	S000028635
YGL188C	S000003156
YGL187C	S000003155
YGL186C	S000003154
YGL185C	S000003153
YGL184C	S000003152
YGL183C	S000003151
YGL182C	S000003150
YGL181W	S000003149
YGL180W	S000003148
YGL179C	S000003147
YGL178W	S000003146
YGL177W	S000003145
YGL176C	S000003144
YGL175C	S000003143
YGL174W	S000003142
YGL173C	S000003141
YGL172W	S000003140
YGL171W	S000003139
YGL170C	S000003138
YGL169W	S000003137
YGL168W	S000003136
YGL167C	S000003135
YGL166W	S000003134
YGL165C	S000003133
YGL164C	S000003132
YGL163C	S000003131
YGL162W	S000003130
YGL161C	S000003129
YGL160W	S000003128
YGL159W	S000003127
YGLWtau2	S000006951
YGL158W	S000003126
YGL157W	S000003125
YGL156W	S000003124
YGL155W	S000003123
YGL154C	S000003122
YGL153W	S000003121
YGL152C	S000003120
YGL151W	S000003119
YGL149W	S000003117
YGL150C	S000003118
YGL148W	S000003116
YGL147C	S000003115
YGL146C	S000003114
YGL145W	S000003113
YGL144C	S000003112
YGL143C	S000003111
YGL142C	S000003110
YGL141W	S000003109
YGL140C	S000003108
YGL139W	S000003107
YGL138C	S000003106
YGL137W	S000003105
YGL136C	S000003104
YGL135W	S000003103
YGL134W	S000003102
YGL133W	S000003101
YGL132W	S000003100
YGL131C	S000003099
YGL130W	S000003098
YGL129C	S000003097
YGL128C	S000003096
YGL127C	S000003095
YGL126W	S000003094
YGL125W	S000003093
YGL124C	S000003092
YGL123W	S000003091
YGL123C-A	S000028634
YGL122C	S000003090
YGL121C	S000003089
YGL120C	S000003088
YGL119W	S000003087
YGL118C	S000003086
YGL117W	S000003085
YGL116W	S000003084
YGL115W	S000003083
YGL114W	S000003082
YGL113W	S000003081
YGL112C	S000003080
YGL111W	S000003079
YGL110C	S000003078
YGL109W	S000003077
YGL108C	S000003076
YGL107C	S000003075
YGL106W	S000003074
YGL105W	S000003073
YGL104C	S000003072
YGL103W	S000003071
YGL102C	S000003070
YGL101W	S000003069
YGL100W	S000003068
YGL099W	S000003067
YGL098W	S000003066
YGLWdelta4	S000006942
YGLCdelta5	S000006936
YGLCsigma1	S000006937
YGLCtau3	S000006939
YGL097W	S000003065
YGL096W	S000003064
YGLWdelta6	S000006943
YGL095C	S000003063
YGL094C	S000003062
YGL093W	S000003061
YGL092W	S000003060
YGL091C	S000003059
YGL090W	S000003058
YGL089C	S000003057
YGL088W	S000003056
YGL087C	S000003055
YGL086W	S000003054
YGL085W	S000003053
YGL084C	S000003052
YGL083W	S000003051
YGL082W	S000003050
YGL081W	S000003049
YGL080W	S000003048
YGL079W	S000003047
YGL078C	S000003046
YGL077C	S000003045
YGL076C	S000003044
YGL075C	S000003043
YGL073W	S000003041
YGL074C	S000003042
YGL072C	S000003040
YGL071W	S000003039
YGL070C	S000003038
YGL068W	S000003036
YGL069C	S000003037
YGL067W	S000003035
YGL066W	S000003034
YGL065C	S000003033
YGL064C	S000003032
YGL063W	S000003031
YGL063C-A	S000028633
YGL062W	S000003030
YGL061C	S000003029
YGL060W	S000003028
YGL059W	S000003027
YGL058W	S000003026
YGL057C	S000003025
YGL056C	S000003024
YGL055W	S000003023
YGL054C	S000003022
YGLWsigma2	S000006949
YGLWdelta7	S000006944
YGL053W	S000003021
YGL052W	S000003020
YGL051W	S000003019
YGLWdelta8	S000006945
YGLWdelta9	S000006946
YGLCsigma3	S000006938
YGL050W	S000003018
YGL049C	S000003017
YGL048C	S000003016
YGL047W	S000003015
YGLWdelta10	S000006947
YGL045W	S000003013
YGL044C	S000003012
YGL043W	S000003011
YGL042C	S000003010
YGL041C-B	S000028548
YGL041W-A	S000028826
